name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Legionella longbeachae	450	species	4149158	1	0	0.0
Acinetobacter baumannii	470	species	11595472	6	3	2.74093e-23
Moraxella catarrhalis	480	species	2846413	3	2	0.0
Neisseria gonorrhoeae	485	species	4967431	1	0	0.0
Neisseria lactamica	486	species	2220606	1	0	0.0
Neisseria meningitidis	487	species	8508873	7	6	0.0
Neisseria elongata	495	species	2256647	1	1	0.0
Kingella kingae	504	species	2140065	3	2	0.0
Alcaligenes faecalis	511	species	4248684	3	2	0.0
Bordetella bronchiseptica	518	species	6491145	3	0	0.0
Bordetella parapertussis	519	species	4815611	6	2	0.0
Bordetella pertussis	520	species	48698463	2	0	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	5	2	0.0
Beijerinckia indica	533	species	4418616	1	1	0.0
Chromobacterium violaceum	536	species	4751080	4	2	0.0
Zymomonas mobilis	542	species	2426073	3	2	0.0
Citrobacter koseri	545	species	4735357	4	1	0.0
Citrobacter freundii	546	species	16193243	15	2	1.64621e-25
Enterobacter	547	genus	0	1	0	0.0
[Enterobacter] aerogenes	548	species	10750562	7	1	0.0
Pantoea agglomerans	549	species	9924054	11	2	0.0
Enterobacter cloacae	550	species	10083180	18	3	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4842757	2	0	0.0
Pectobacterium carotovorum	554	species	4852842	7	3	0.0
Escherichia coli	562	species	12319210	1402	1218	0.0277587
Shimwellia blattae	563	species	4158725	4	2	0.0
Escherichia fergusonii	564	species	4643861	15	4	0.0
Hafnia alvei	569	species	6928293	5	1	0.0
Klebsiella	570	genus	0	1	0	0.0
Klebsiella oxytoca	571	species	16779606	10	3	0.0
Klebsiella pneumoniae	573	species	15713353	311	261	0.0047286
Morganella morganii	582	species	3853791	2	1	0.0
Proteus mirabilis	584	species	5337360	4	0	0.0
Proteus vulgaris	585	species	3794983	4	0	0.0
Providencia stuartii	588	species	6521015	4	1	0.0
Serratia liquefaciens	614	species	7946985	4	1	0.0
Serratia marcescens	615	species	8465231	16	4	0.0
Shigella	620	genus	0	1	0	0.0
Shigella boydii	621	species	4698475	55	2	3.32395e-17
Shigella dysenteriae	622	species	4560911	74	6	0.000136719
Shigella flexneri	623	species	4763519	60	1	2.35757e-16
Shigella sonnei	624	species	6798914	63	0	1.75241e-18
Xenorhabdus nematophila	628	species	4586662	1	1	0.0
Yersinia enterocolitica	630	species	14308813	7	6	0.0
Yersinia intermedia	631	species	4859749	7	5	0.0
Yersinia pestis	632	species	7124135	1	0	0.0
Edwardsiella tarda	636	species	3717889	5	4	0.0
Aeromonas hydrophila	644	species	7739252	12	6	0.0
Aeromonas salmonicida	645	species	5040536	1	1	0.0
Aeromonas media	651	species	4788430	3	1	0.0
Aeromonas schubertii	652	species	4400034	6	2	0.0
Aeromonas veronii	654	species	7214925	15	4	0.0
Vibrio alginolyticus	663	species	8138835	6	2	0.0
Vibrio cholerae	666	species	6170861	14	7	0.0
Aliivibrio fischeri	668	species	4273718	1	1	0.0
Vibrio harveyi	669	species	11920371	5	0	0.0
Vibrio parahaemolyticus	670	species	10344823	12	3	0.0
Vibrio vulnificus	672	species	10215744	10	7	0.0
Grimontia hollisae	673	species	3998273	2	0	0.0
Vibrio mimicus	674	species	8922704	6	2	0.0
Vibrio fluvialis	676	species	4827724	10	5	0.0
Vibrio campbellii	680	species	12090206	11	1	0.0
Vibrio natriegens	691	species	10692018	6	2	0.0
Plesiomonas shigelloides	703	species	3405979	4	0	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	8	1	0.0
Actinobacillus suis	716	species	2501598	1	0	0.0
Actinobacillus equuli	718	species	2431533	4	0	0.0
Haemophilus influenzae	727	species	2672708	5	2	0.0
Haemophilus parainfluenzae	729	species	2086875	1	1	0.0
[Haemophilus] ducreyi	730	species	10121291	1	1	0.0
Histophilus somni	731	species	2138367	1	0	0.0
[Haemophilus] parasuis	738	species	4546750	5	4	0.0
Pasteurella multocida	747	species	2546987	3	2	0.0
Gallibacterium anatis	750	species	2694139	5	5	0.0
Anaplasma centrale	769	species	1206806	1	0	0.0
Anaplasma marginale	770	species	1200061	1	1	0.0
Coxiella burnetii	777	species	2076694	2	1	0.0
Ehrlichia ruminantium	779	species	2264626	2	1	0.0
Rickettsia akari	786	species	1231060	1	1	0.0
Chlamydia trachomatis	813	species	1376168	1	0	0.0
Bacteroides fragilis	817	species	7824806	1139	768	0.0179152
Bacteroides thetaiotaomicron	818	species	6390542	1577	1302	0.0280884
Bacteroides vulgatus	821	species	5163189	5464	4994	0.262088
Parabacteroides distasonis	823	species	4811379	1031	983	0.00241611
Sebaldella termitidis	826	species	4486650	4	4	0.0
Campylobacter ureolyticus	827	species	1641887	2	2	0.0
Fibrobacter succinogenes	833	species	7685639	16	12	0.0
Porphyromonas gingivalis	837	species	2343668	39	29	0.0
Prevotella ruminicola	839	species	3619559	1030	860	0.0
Wolinella succinogenes	844	species	2110355	2	2	0.0
Fusobacterium nucleatum	851	species	2948417	13	9	0.0
Syntrophomonas wolfei	863	species	2936195	2	2	0.0
Dichelobacter nodosus	870	species	1389350	1	1	0.0
Desulfovibrio africanus	873	species	4200534	4	3	0.0
Desulfovibrio desulfuricans	876	species	3366008	7	4	0.0
Desulfovibrio salexigens	880	species	4289847	4	4	0.0
Desulfovibrio vulgaris	881	species	3802302	9	9	0.0
Desulfobulbus propionicus	894	species	3851869	1	0	0.0
Desulfococcus multivorans	897	species	4455399	3	2	0.0
Desulfomicrobium baculatum	899	species	3942657	8	6	0.0
Acidaminococcus fermentans	905	species	2329769	11	11	0.0
Megasphaera elsdenii	907	species	2504349	67	55	0.00129055
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	4	3	0.0
Nitrosomonas europaea	915	species	2812094	1	1	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	1	1	0.0
Starkeya novella	921	species	4765023	2	1	0.0
Thiomonas intermedia	926	species	3462095	2	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	3	1	0.0
Anaplasma phagocytophilum	948	species	1493914	1	1	0.0
Neorickettsia risticii	950	species	879977	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	10	5	0.0
Herbaspirillum seropedicae	964	species	8221139	3	2	0.0
Selenomonas ruminantium	971	species	3631933	19	13	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Pedobacter heparinus	984	species	5167383	14	11	0.0
Cytophaga hutchinsonii	985	species	4433218	15	5	0.0
Flavobacterium johnsoniae	986	species	5603295	28	19	0.0
Solitalea canadensis	995	species	5202069	7	3	0.0
Flavobacterium columnare	996	species	6492116	15	10	0.0
Flexibacter litoralis	999	species	4919337	2	2	0.0
Marivirga tractuosa	1006	species	4516490	7	7	0.0
Saprospira grandis	1008	species	4400185	4	1	0.0
Weeksella virosa	1014	species	2272954	6	1	0.0
Capnocytophaga ochracea	1018	species	2612925	3	1	0.0
Allochromatium vinosum	1049	species	3669074	3	1	0.0
Halorhodospira halophila	1053	species	2678452	1	1	0.0
Rhodobacter capsulatus	1061	species	3871920	4	4	0.0
Rhodobacter sphaeroides	1063	species	5768316	12	10	0.0
Rhodomicrobium vannielii	1069	species	4014469	3	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	11	5	0.0
Blastochloris viridis	1079	species	11174693	3	3	0.0
Pararhodospirillum photometricum	1084	species	3876289	8	7	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Chlorobium limicola	1092	species	2763181	9	2	0.0
Chlorobium phaeovibrioides	1094	species	1966858	3	3	0.0
Chlorobium phaeobacteroides	1096	species	2935152	7	5	0.0
Chlorobaculum tepidum	1097	species	2154946	5	2	0.0
Pelodictyon luteolum	1100	species	2364842	5	4	0.0
Porphyrobacter neustonensis	1112	species	3090363	3	3	0.0
Microcystis aeruginosa	1126	species	4810004	3	1	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	2	2	0.0
Trichormus azollae	1164	species	5486145	2	2	0.0
Trichodesmium erythraeum	1206	species	7750108	5	5	0.0
Prochlorococcus marinus	1219	species	1879471	9	7	0.0
Piscirickettsia salmonis	1238	species	10317144	1	1	0.0
Leuconostoc gelidum	1244	species	1966103	3	3	0.0
Leuconostoc mesenteroides	1245	species	1966146	3	2	0.0
Leuconostoc lactis	1246	species	1788069	2	1	0.0
Oenococcus oeni	1247	species	1780517	4	1	0.0
Pediococcus acidilactici	1254	species	2131361	2	0	0.0
Pediococcus pentosaceus	1255	species	1817384	3	2	0.0
Finegoldia magna	1260	species	1986740	33	30	0.0
Ruminococcus albus	1264	species	4482087	25	16	0.0
Micrococcus luteus	1270	species	2501097	2	1	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	2	0	0.0
Kytococcus sedentarius	1276	species	2785024	4	3	0.0
Staphylococcus aureus	1280	species	7252422	4	4	0.0
Staphylococcus carnosus	1281	species	2605765	1	0	0.0
Staphylococcus haemolyticus	1283	species	2629003	9	6	0.0
Staphylococcus hyicus	1284	species	2472129	1	0	0.0
Staphylococcus simulans	1286	species	2647552	8	5	0.0
Staphylococcus warneri	1292	species	2560716	5	0	0.0
Staphylococcus schleiferi	1295	species	12494798	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	1	1	0.0
Streptococcus gordonii	1302	species	3335036	11	10	0.0
Streptococcus salivarius	1304	species	3636237	133	131	0.0109025
Streptococcus sanguinis	1305	species	2388435	1	0	0.0
Streptococcus suis	1307	species	2683756	37	15	0.00023926
Streptococcus thermophilus	1308	species	3463400	101	98	0.0051615
Streptococcus mutans	1309	species	2017559	4	3	0.0
Streptococcus agalactiae	1311	species	5721038	11	8	0.0
Streptococcus pneumoniae	1313	species	2272871	7	3	0.0
Streptococcus pyogenes	1314	species	4096430	10	4	5.05518e-17
Streptococcus parasanguinis	1318	species	2162630	43	41	0.00588214
Streptococcus anginosus	1328	species	2557124	21	8	4.06064e-26
Streptococcus dysgalactiae	1334	species	2149105	5	0	0.0
Streptococcus equi	1336	species	2140495	3	0	0.0
Streptococcus intermedius	1338	species	1963517	3	1	0.0
Streptococcus iniae	1346	species	2086959	4	2	0.0
Enterococcus faecalis	1351	species	3401628	7	6	0.0
Enterococcus faecium	1352	species	5898717	56	54	0.00196903
Enterococcus gallinarum	1353	species	3821349	4	2	0.0
Enterococcus hirae	1354	species	2908247	2	2	0.0
Lactococcus lactis	1358	species	2704731	6	4	7.67348e-19
Lactococcus garvieae	1363	species	1957049	1	0	0.0
Lactococcus piscium	1364	species	2503066	2	0	0.0
Planococcus kocurii	1374	species	3485580	2	1	0.0
Aerococcus urinae	1376	species	2027618	1	1	0.0
Aerococcus viridans	1377	species	2199877	2	1	0.0
Atopobium parvulum	1382	species	1543805	2	1	0.0
Bacillus amyloliquefaciens	1390	species	5608910	6	0	0.0
Bacillus anthracis	1392	species	17446789	6	0	0.0
Brevibacillus brevis	1393	species	6296436	4	3	0.0
Bacillus cereus	1396	species	9676532	28	10	0.0
Bacillus coagulans	1398	species	4327944	3	3	0.0
Bacillus licheniformis	1402	species	8559910	2	0	0.0
Bacillus megaterium	1404	species	5334474	11	7	0.0
Bacillus mycoides	1405	species	11312355	2	0	0.0
Paenibacillus polymyxa	1406	species	6883167	13	4	0.0
Bacillus pumilus	1408	species	20721195	10	5	0.0
Bacillus sp.	1409	species	4233615	5	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	5	3	0.0
Lysinibacillus sphaericus	1421	species	14371778	6	3	0.0
Geobacillus stearothermophilus	1422	species	3676494	2	0	0.0
Bacillus subtilis	1423	species	7550081	17	8	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	1	0	0.0
Bacillus thuringiensis	1428	species	10269592	21	6	0.0
Amphibacillus xylanus	1449	species	2569486	6	5	0.0
Bacillus atrophaeus	1452	species	4171548	2	1	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Paenibacillus larvae	1464	species	4056006	4	3	0.0
Brevibacillus laterosporus	1465	species	5153859	3	3	0.0
Bacillus methanolicus	1471	species	3425208	4	3	0.0
Sporosarcina psychrophila	1476	species	4674191	2	1	0.0
Bacillus simplex	1478	species	5521719	5	2	0.0
Bacillus smithii	1479	species	3381292	5	3	0.0
Clostridium acetobutylicum	1488	species	4136895	5	5	0.0
Clostridium botulinum	1491	species	4637504	18	11	0.0
Clostridium butyricum	1492	species	13843423	7	4	0.0
Clostridium cellulovorans	1493	species	5262222	11	2	6.592e-18
Clostridioides difficile	1496	species	6297836	54	48	8.78211e-05
Clostridium formicaceticum	1497	species	4586755	5	4	0.0
Clostridium pasteurianum	1501	species	7159922	13	10	0.0
Clostridium perfringens	1502	species	6907798	9	7	0.0
Clostridium sporogenes	1509	species	8284974	1	1	0.0
[Clostridium] stercorarium	1510	species	4042789	8	7	0.0
Acetoanaerobium sticklandii	1511	species	2715461	5	5	0.0
Clostridium tetani	1513	species	2869591	9	2	0.0
Ruminiclostridium thermocellum	1515	species	3634338	4	2	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	4	3	0.0
Clostridium tyrobutyricum	1519	species	3134437	5	4	0.0
Clostridium beijerinckii	1520	species	6161692	12	7	0.0
[Clostridium] cellulolyticum	1521	species	4068724	16	6	0.0
Moorella thermoacetica	1525	species	5377887	3	1	0.0
Clostridium kluyveri	1534	species	3989551	5	1	0.0
Clostridium ljungdahlii	1538	species	4630065	3	1	0.0
Clostridium novyi	1542	species	2547720	3	0	0.0
Clostridium scatologenes	1548	species	5749410	5	3	0.0
Gottschalkia acidurici	1556	species	3108248	5	5	0.0
Clostridium baratii	1561	species	3338630	13	10	0.0
Desulfosporosinus orientis	1563	species	5863081	4	2	0.0
Desulfotomaculum ruminis	1564	species	3969014	6	4	0.0
Desulfotomaculum nigrificans	1565	species	2892255	6	1	0.0
Halobacillus halophilus	1570	species	4170008	2	0	0.0
Clavibacter	1573	genus	0	2	0	0.0
Leifsonia xyli	1575	species	2955779	6	4	0.0
Lactobacillus acidophilus	1579	species	2018718	24	3	9.68683e-23
Lactobacillus brevis	1580	species	2493592	3	2	0.0
Lactobacillus buchneri	1581	species	2575738	3	3	0.0
Lactobacillus casei	1582	species	3039836	3	3	0.0
Lactobacillus delbrueckii	1584	species	1920382	1	0	0.0
Lactobacillus helveticus	1587	species	3148198	1	1	0.0
Lactobacillus plantarum	1590	species	8684028	3	2	0.0
Lactobacillus reuteri	1598	species	2811237	9	0	1.07299e-23
Lactobacillus sakei	1599	species	1884661	1	1	0.0
Lactobacillus acetotolerans	1600	species	1704859	1	0	0.0
Lactobacillus amylovorus	1604	species	1977087	16	0	1.11086e-22
Lactobacillus fermentum	1613	species	2108824	1	1	0.0
Lactobacillus ruminis	1623	species	2066652	61	58	0.00642294
Lactobacillus salivarius	1624	species	2663133	6	3	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	2	0	0.0
Listeria ivanovii	1638	species	3701623	1	1	0.0
Listeria monocytogenes	1639	species	5926303	6	5	0.0
Listeria seeligeri	1640	species	2797636	1	1	0.0
Listeria innocua	1642	species	3093113	1	0	0.0
Listeria welshimeri	1643	species	2814130	1	1	0.0
Renibacterium salmoninarum	1646	species	3155250	3	3	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	1	1	0.0
Trueperella pyogenes	1661	species	3453353	6	3	0.0
Bifidobacterium	1678	genus	0	4	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	1212	1179	0.0741117
Bifidobacterium bifidum	1681	species	2209322	167	154	0.00873395
Bifidobacterium angulatum	1683	species	2043306	69	62	0.00461744
Bifidobacterium asteroides	1684	species	2167304	3	1	0.0
Bifidobacterium breve	1685	species	2328021	42	11	0.000516681
Bifidobacterium catenulatum	1686	species	2079525	100	77	0.0123259
Bifidobacterium dentium	1689	species	2636018	6	6	0.0
Bifidobacterium indicum	1691	species	1734546	4	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	3	1	0.0
Brevibacterium linens	1703	species	8072179	2	2	0.0
Corynebacterium stationis	1705	species	2853666	4	4	0.0
Cellulomonas	1707	genus	0	2	0	0.0
Cellulomonas fimi	1708	species	4266344	1	0	0.0
Cellulomonas flavigena	1711	species	4123179	3	2	0.0
Corynebacterium diphtheriae	1717	species	2468991	14	2	2.55454e-23
Corynebacterium glutamicum	1718	species	6155998	7	0	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	1	0	0.0
Corynebacterium callunae	1721	species	2928683	4	1	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	5	4	0.0
Eubacterium limosum	1736	species	4233519	28	26	0.0
Thermodesulfobacterium commune	1741	species	1764045	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	2	1	0.0
Propionibacterium acnes	1747	species	3361368	2	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	4	4	0.0
Mycobacterium	1763	genus	0	2	0	0.0
Mycobacterium avium	1764	species	6028446	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	0.0
Mycobacterium kansasii	1768	species	6489764	1	1	0.0
Mycobacterium leprae	1769	species	3268137	2	1	0.0
Mycobacterium phlei	1771	species	5349645	5	2	0.0
Mycobacterium smegmatis	1772	species	20962296	2	1	0.0
Mycobacterium chelonae	1774	species	5029817	2	1	0.0
Mycobacterium marinum	1781	species	6555333	4	2	0.0
Mycobacterium neoaurum	1795	species	5421267	2	0	0.0
Mycobacterium chubuense	1800	species	6342624	2	1	0.0
Mycobacterium gilvum	1804	species	5883060	2	0	0.0
Mycobacterium vaccae	1810	species	6235754	9	3	0.0
Amycolatopsis	1813	genus	0	2	0	0.0
Amycolatopsis methanolica	1814	species	7237391	1	1	0.0
Rhodococcus fascians	1828	species	5502110	4	2	0.0
Rhodococcus erythropolis	1833	species	6734667	2	1	0.0
Saccharopolyspora erythraea	1836	species	8212805	3	3	0.0
Nocardioides	1839	genus	0	2	0	0.0
Pseudonocardia	1847	genus	0	2	0	0.0
Saccharomonospora viridis	1852	species	4308349	2	2	0.0
Geodermatophilus	1860	genus	0	2	0	0.0
Geodermatophilus obscurus	1861	species	5322497	1	0	0.0
Actinoplanes missouriensis	1866	species	8773466	2	1	0.0
Streptomyces	1883	genus	0	3	0	0.0
Streptomyces albus	1888	species	15352626	8	4	0.0
Streptomyces ambofaciens	1889	species	8265737	3	2	0.0
Streptomyces clavuligerus	1901	species	7590758	2	2	0.0
Streptomyces coelicolor	1902	species	9054847	3	0	0.0
Streptomyces globisporus	1908	species	7783599	1	1	0.0
Streptomyces griseus	1911	species	8545929	2	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	4	1	0.0
Streptomyces lincolnensis	1915	species	10319054	1	0	0.0
Streptomyces lividans	1916	species	8345283	2	0	0.0
Streptomyces reticuli	1926	species	9336224	2	0	0.0
Streptomyces scabiei	1930	species	10148695	3	2	0.0
Streptomyces noursei	1971	species	9815884	1	0	0.0
Streptosporangium roseum	2001	species	10369518	4	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	2	1	0.0
Thermomonospora curvata	2020	species	5639016	2	2	0.0
Thermobifida fusca	2021	species	3642249	2	1	0.0
Microbacterium testaceum	2033	species	3982034	5	2	0.0
Aeromicrobium	2040	genus	0	2	0	0.0
Aeromicrobium erythreum	2041	species	3629239	2	0	0.0
Pimelobacter simplex	2045	species	5637360	1	1	0.0
Rothia dentocariosa	2047	species	2506025	2	1	0.0
Mobiluncus curtisii	2051	species	2146480	9	0	8.38996e-16
Gordonia bronchialis	2054	species	5290012	1	1	0.0
Gordonia terrae	2055	species	5701501	2	1	0.0
Sphaerobacter thermophilus	2057	species	3993764	4	4	0.0
Tsukamurella paurometabola	2061	species	4479724	4	2	0.0
Kitasatospora setae	2066	species	8783278	1	0	0.0
Mycoplasma gallisepticum	2096	species	968554	1	1	0.0
Mycoplasma hominis	2098	species	925558	1	1	0.0
Mycoplasma hyopneumoniae	2099	species	909234	1	1	0.0
Mycoplasma mycoides	2102	species	2100167	2	2	0.0
Mycoplasma leachii	2105	species	1008951	1	1	0.0
Mycoplasma pulmonis	2107	species	963879	2	1	0.0
Mycoplasma synoviae	2109	species	822985	3	3	0.0
Mycoplasma agalactiae	2110	species	942070	1	1	0.0
Mycoplasma fermentans	2115	species	1048137	1	1	0.0
Mycoplasma mobile	2118	species	777079	1	1	0.0
Ureaplasma urealyticum	2130	species	874478	2	2	0.0
Spiroplasma apis	2137	species	1160554	1	1	0.0
Spiroplasma mirum	2144	species	2265199	2	0	0.0
Acholeplasma laidlawii	2148	species	1496992	4	0	0.0
Mesoplasma florum	2151	species	809524	1	1	0.0
Methanobacterium formicicum	2162	species	7422571	1	1	0.0
Methanobrevibacter smithii	2173	species	1853160	266	266	0.0304423
Methanococcus voltae	2188	species	1936387	3	3	0.0
Methanoculleus marisnigri	2198	species	2478101	2	0	0.0
Methanospirillum hungatei	2203	species	3544738	5	2	0.0
Methanosarcina barkeri	2208	species	4650840	2	2	0.0
Methanosarcina mazei	2209	species	4120463	5	1	0.0
Methanosarcina thermophila	2210	species	3127379	1	1	0.0
Methanosarcina acetivorans	2214	species	5751492	1	1	0.0
Methanococcoides methylutens	2226	species	2394636	2	1	0.0
Haloarcula marismortui	2238	species	4274642	1	0	0.0
Haloferax volcanii	2246	species	4012900	1	0	0.0
Haloferax mediterranei	2252	species	3904707	3	3	0.0
Pyrococcus furiosus	2261	species	1909041	2	2	0.0
Desulfobacterium autotrophicum	2296	species	5657782	8	8	0.0
Methanosphaera stadtmanae	2317	species	1767403	2	1	0.0
Methanohalobium evestigatum	2322	species	2406232	1	1	0.0
Thermoanaerobacter kivui	2325	species	2397824	8	1	0.0
Halanaerobium praevalens	2331	species	2309262	4	2	0.0
Haliscomenobacter hydrossis	2350	species	8771651	17	11	0.0
Desulfomonile tiedjei	2358	species	6527027	5	4	0.0
Thermosipho africanus	2421	species	2016657	2	1	0.0
Fervidobacterium islandicum	2423	species	2237377	2	2	0.0
Fervidobacterium nodosum	2424	species	1948941	3	3	0.0
Teredinibacter turnerae	2426	species	5193164	3	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	5	5	0.0
Halomonas elongata	2746	species	4061296	2	2	0.0
Carnobacterium maltaromaticum	2751	species	3650416	1	0	0.0
Homo sapiens	9606	species	3238442024	655	437	0.0
Spodoptera frugiperda multiple nucleopolyhedrovirus	10455	species	131331	1	1	0.0
Enterobacteria phage 933W	10730	leaf	61670	2	0	0.0
Streptococcus phage Cp-1	10747	species	19343	1	1	0.0
Burkholderia mallei	13373	species	18282343	4	0	0.0
Natrialba magadii	13769	species	4443643	5	2	0.0
Bifidobacterium animalis	28025	species	2054141	46	43	0.0056543
Bifidobacterium pseudocatenulatum	28026	species	2313752	180	152	0.018968
Lysinibacillus fusiformis	28031	species	4843789	2	1	0.0
Staphylococcus lugdunensis	28035	species	3479969	1	0	0.0
Streptococcus mitis	28037	species	3110438	7	0	0.0
Micromonosporaceae	28056	family	0	2	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	4	2	0.0
